Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Fertilizer_per_Area,Pesticide_per_Area,Production_per_Area,Yield
Rice,2017,Summer,Maharashtra,26178.0,62200,1129.5,4121464.32,9947.64,157.44,0.38,2.37604095041638,2.535833333
Rice,2017,Kharif,Manipur,236710.0,607820,1780.0,37267622.4,89949.8,157.44,0.38,2.56778336360948,2.18
Rice,2017,Autumn,Meghalaya,33575.0,78848,4472.3,5286048.0,12758.5,157.44,0.38,2.3484139985107966,2.551818182
Rice,2017,Rabi,Meghalaya,13683.0,63428,4472.3,2154251.52,5199.54,157.44,0.38,4.6355331433165246,2.576363636
Rice,2017,Winter,Meghalaya,63883.0,162272,4472.3,10057739.52,24275.54,157.44,0.38,2.5401437002019316,2.36
Rice,2017,Autumn,Mizoram,19587.5,23580,3865.8,3083856.0,7443.25,157.44,0.38,1.20382897255903,1.18625
Rice,2017,Kharif,Mizoram,16039.7,35029,3865.8,2525290.368,6095.086,157.43999999999997,0.38,2.183893713722825,2.15625
Rice,2017,Rabi,Mizoram,487.0,998,3865.8,76673.28,185.06,157.44,0.38,2.0492813141683777,2.09
Rice,2017,Kharif,Nagaland,206750.0,509590,1722.1,32550720.0,78565.0,157.44,0.38,2.464764207980653,2.421818182
Rice,2017,Rabi,Nagaland,5250.0,14850,1722.1,826560.0,1995.0,157.44,0.38,2.8285714285714287,2.826666667
Rice,2017,Autumn,Odisha,530320.0,576840,1344.4,83493580.8,201521.6,157.44,0.38,1.0877206215115403,1.218928571
Rice,2017,Summer,Odisha,221940.0,695400,1344.4,34942233.6,84337.2,157.44,0.38,3.133279264666126,2.673571429
Rice,2017,Winter,Odisha,3014130.0,5279130,1344.4,474544627.2,1145369.4,157.44,0.37999999999999995,1.7514606204775507,1.747
Rice,2017,Kharif,Puducherry,4325.0,15281,1582.4,680928.0,1643.5,157.44,0.38,3.533179190751445,3.256666667
Rice,2017,Rabi,Puducherry,8749.0,25188,1582.4,1377442.56,3324.62,157.44,0.38,2.878957595153732,3.27
Rice,2017,Summer,Puducherry,4297.0,15518,1582.4,676519.68,1632.86,157.44,0.38,3.6113567605306027,2.85
Rice,2017,Kharif,Punjab,3065000.0,13382000,497.5,482553600.0,1164700.0,157.44,0.38,4.366068515497553,4.252727273
Rice,2017,Kharif,Sikkim,9501.0,17636,2873.6,1495837.44,3610.38,157.44,0.38,1.856225660456794,1.815
Rice,2017,Autumn,Tamil Nadu,235255.0,906616,970.9,37038547.2,89396.9,157.44000000000003,0.37999999999999995,3.8537586873817773,3.967857143
Rice,2017,Summer,Tamil Nadu,276272.0,1234550,970.9,43496263.68,104983.36,157.44,0.38,4.468603405339665,4.451428571
Rice,2017,Winter,Tamil Nadu,1317338.0,4497284,970.9,207401694.7,500588.44,157.43999998481786,0.38,3.4139180681040098,4.139
Rice,2017,Kharif,Telangana,1046987.0,2946004,815.7,164837633.3,397855.06,157.44000001910246,0.38,2.8137923393509183,2.672333333
Rice,2017,Rabi,Telangana,915389.0,3317425,815.7,144118844.2,347847.82,157.44000004369727,0.38,3.624060372147797,3.532666667
Rice,2017,Autumn,Tripura,37775.0,104258,3326.8,5947296.0,14354.5,157.44,0.38,2.7599735274652546,2.68125
Rice,2017,Kharif,Tripura,15837.0,16787,3326.8,2493377.28,6018.06,157.44,0.38,1.0599861084801414,1.02625
Rice,2017,Summer,Tripura,72224.0,235115,3326.8,11370946.56,27445.12,157.44,0.38,3.2553583296411164,3.1475
Rice,2017,Winter,Tripura,148232.0,455932,3326.8,23337646.08,56328.16,157.44,0.38,3.075800097145016,3.045
Rice,2017,Kharif,Uttar Pradesh,5897871.0,15441958,652.1,928560810.2,2241190.98,157.4399999932179,0.38,2.6182257970715197,2.541333333
Rice,2017,Summer,Uttar Pradesh,25761.0,76645,652.1,4055811.84,9789.18,157.44,0.38,2.975233880672334,2.67
Rice,2017,Kharif,Uttarakhand,246539.0,620027,1475.8,38815100.16,93684.82,157.44,0.38,2.5149246163892935,1.909230769
Rice,2017,Summer,Uttarakhand,13953.0,44845,1475.8,2196760.32,5302.14,157.44,0.38,3.214004156812155,3.223333333
Rice,2017,Autumn,West Bengal,249341.0,633542,1830.0,39256247.04,94749.58,157.44,0.38,2.540865722043306,2.45
Rice,2017,Summer,West Bengal,1295678.0,4671912,1830.0,203991544.3,492357.64,157.43999998456408,0.38,3.6057662474781544,3.375714286
Rice,2017,Winter,West Bengal,3992412.0,11010468,1830.0,628565345.3,1517116.56,157.4400000050095,0.38,2.7578486388679324,2.684545455
Rice,2018,Kharif,Andhra Pradesh,1563887.0,5243250,1220.5,253662471.4,547360.45,162.20000000000002,0.35,3.3527038718270568,3.263846154
Rice,2018,Rabi,Andhra Pradesh,644417.0,2991289,1220.5,104524437.4,225545.95,162.20000000000002,0.35000000000000003,4.641853023740839,3.699230769
Rice,2018,Kharif,Arunachal Pradesh,133200.0,239998,2992.9,21605040.0,46620.0,162.2,0.35,1.8017867867867867,1.737727273
Rice,2018,Autumn,Assam,144766.0,209122,2372.9,23481045.2,50668.1,162.2,0.35,1.4445518975450036,1.492592593
Rice,2018,Summer,Assam,400873.0,1145512,2372.9,65021600.6,140305.55,162.20000000000002,0.35,2.8575434115043916,2.645
Rice,2018,Winter,Assam,1879539.0,4082738,2372.9,304861225.8,657838.65,162.20000000000002,0.35000000000000003,2.1722018005479002,2.15
Rice,2018,Autumn,Bihar,445393.0,615668,1521.4,72242744.6,155887.55,162.2,0.35,1.3823028202059755,1.439545455
Rice,2018,Summer,Bihar,60400.0,136281,1521.4,9796880.0,21140.0,162.2,0.35,2.2563079470198675,2.205
Rice,2018,Winter,Bihar,2653929.0,5403580,1521.4,430467283.8,928875.15,162.20000000000002,0.35000000000000003,2.0360680334703756,1.809210526
Rice,2018,Kharif,Chhattisgarh,4141378.0,6509430,1515.5,671731511.6,1449482.3,162.20000000000002,0.35000000000000003,1.5718029119776074,1.521481481
Rice,2018,Kharif,Delhi,5848.0,16826,678.5,948545.6,2046.8,162.2,0.35,2.8772229822161424,2.88
Rice,2018,Kharif,Goa,25841.0,70272,4406.0,4191410.2,9044.35,162.20000000000002,0.35000000000000003,2.719399404047831,2.72
Rice,2018,Rabi,Goa,10543.0,28582,4406.0,1710074.6,3690.05,162.20000000000002,0.35000000000000003,2.71099307597458,2.72
Rice,2018,Kharif,Gujarat,809367.0,1819260,1125.4,131279327.4,283278.45,162.20000000000002,0.35000000000000003,2.2477565801422594,2.131
Rice,2018,Summer,Gujarat,29582.0,92755,1125.4,4798200.4,10353.7,162.20000000000002,0.35000000000000003,3.135521600973565,2.676153846
Rice,2018,Kharif,Haryana,1447000.0,4516000,533.2,234703400.0,506450.0,162.2,0.35,3.1209398756046993,2.94952381
Rice,2018,Kharif,Himachal Pradesh,71810.0,114896,1052.2,11647582.0,25133.5,162.2,0.35,1.6,1.623636364
Rice,2018,Kharif,Jammu and Kashmir,262012.0,615799,1016.3,42498346.4,91704.2,162.2,0.35,2.350270216631299,2.35
Rice,2018,Kharif,Jharkhand,1527103.0,2894101,1222.7,247696106.6,534486.05,162.2,0.35000000000000003,1.895157694012781,1.817916667
Rice,2018,Kharif,Karnataka,1037158.0,2949318,1419.1,168227027.6,363005.3,162.2,0.35,2.8436535224141357,2.637
Rice,2018,Rabi,Karnataka,11442.0,28334,1419.1,1855892.4,4004.7,162.2,0.35,2.4763153294878517,2.480833333
Rice,2018,Summer,Karnataka,150993.0,484330,1419.1,24491064.6,52847.55,162.20000000000002,0.35000000000000003,3.2076321418873723,2.9272
Rice,2018,Autumn,Kerala,60718.46,101943,2989.7,9848534.212,21251.461,162.2,0.35,1.6789457440126117,1.565384615
Rice,2018,Summer,Kerala,48858.28,196784,2989.7,7924813.016,17100.398,162.2,0.35000000000000003,4.027648947118073,3.09
Rice,2018,Winter,Kerala,88449.47,279529,2989.7,14346504.03,30957.3145,162.19999995477642,0.35,3.1603241941415816,2.684285714
Rice,2018,Kharif,Madhya Pradesh,2794020.0,5238850,1102.2,453190044.0,977907.0,162.2,0.35,1.8750223692027974,1.444901961
Rice,2018,Kharif,Maharashtra,1417445.0,3143748,1387.4,229909579.0,496105.75,162.2,0.35,2.2178976962069075,1.657916667
Rice,2018,Summer,Maharashtra,47541.0,132050,1387.4,7711150.2,16639.35,162.20000000000002,0.35,2.7776024904819,2.755833333
Rice,2018,Kharif,Manipur,233500.0,602430,1196.9,37873700.0,81725.0,162.2,0.35,2.58,2.232222222
Rice,2018,Autumn,Meghalaya,33494.0,78214,5649.1,5432726.8,11722.9,162.2,0.35,2.3351645070758944,2.545454545
Rice,2018,Rabi,Meghalaya,13624.0,63050,5649.1,2209812.8,4768.4,162.2,0.35,4.627862595419847,2.569090909
Rice,2018,Winter,Meghalaya,63814.0,161706,5649.1,10350630.8,22334.9,162.20000000000002,0.35000000000000003,2.5340207477982886,2.352727273
Rice,2018,Autumn,Mizoram,18957.0,23372,1665.2,3074825.4,6634.95,162.2,0.35,1.2328955003428812,1.215
Rice,2018,Kharif,Mizoram,16133.0,35678,1665.2,2616772.6,5646.55,162.20000000000002,0.35000000000000003,2.211491972974648,2.1975
Rice,2018,Rabi,Mizoram,460.0,960,1665.2,74612.0,161.0,162.2,0.35,2.0869565217391304,2.115
Rice,2018,Kharif,Nagaland,208990.0,519600,1372.7,33898178.0,73146.5,162.2,0.35,2.48624336092636,2.444545455
Rice,2018,Rabi,Nagaland,5460.0,15440,1372.7,885612.0,1911.0,162.2,0.35,2.827838827838828,2.8275
Rice,2018,Autumn,Odisha,454370.0,527490,1635.9,73698814.0,159029.5,162.2,0.35,1.1609261174813479,1.322916667
Rice,2018,Summer,Odisha,274230.0,925810,1635.9,44480106.0,95980.5,162.2,0.35,3.376034715384896,2.586071429
Rice,2018,Winter,Odisha,3130820.0,6280410,1635.9,507819004.0,1095787.0,162.2,0.35,2.0059952344753134,1.982333333
Rice,2018,Kharif,Puducherry,4298.0,16082,1693.9,697135.6,1504.3,162.2,0.35,3.7417403443462076,3.373333333
Rice,2018,Rabi,Puducherry,9048.0,30635,1693.9,1467585.6,3166.8,162.20000000000002,0.35000000000000003,3.3858311229000884,3.976666667
Rice,2018,Summer,Puducherry,4515.0,16626,1693.9,732333.0,1580.25,162.2,0.35,3.682392026578073,2.885
Rice,2018,Kharif,Punjab,3103000.0,12822000,585.5,503306600.0,1086050.0,162.2,0.35,4.132130196583951,4.011818182
Rice,2018,Kharif,Sikkim,9256.0,17182,3350.1,1501323.2,3239.6,162.2,0.35,1.8563094209161626,1.82
Rice,2018,Autumn,Tamil Nadu,279647.0,1198496,986.2,45358743.4,97876.45,162.2,0.35,4.285745958297425,4.184827586
Rice,2018,Summer,Tamil Nadu,236904.0,992095,986.2,38425828.8,82916.4,162.2,0.35,4.187751156586634,3.997333333
Rice,2018,Winter,Tamil Nadu,1204714.0,3940959,986.2,195404610.8,421649.9,162.20000000000002,0.35000000000000003,3.27128181460496,3.749032258
Rice,2018,Kharif,Telangana,1189264.0,4135049,1350.3,192898620.8,416242.4,162.20000000000002,0.35000000000000003,3.476981561705391,3.3065625
Rice,2018,Rabi,Telangana,742508.0,2533895,1350.3,120434797.6,259877.8,162.2,0.35,3.4126164297219694,3.208125
Rice,2018,Autumn,Tripura,35340.0,93453,2169.1,5732148.0,12369.0,162.2,0.35,2.644397283531409,2.50625
Rice,2018,Kharif,Tripura,15382.0,16267,2169.1,2494960.4,5383.7,162.2,0.35,1.057534780912755,1.05375
Rice,2018,Summer,Tripura,70742.0,232551,2169.1,11474352.4,24759.7,162.20000000000002,0.35000000000000003,3.287311639478669,3.0775
Rice,2018,Winter,Tripura,147900.0,450930,2169.1,23989380.0,51765.0,162.2,0.35,3.0488843813387425,3.03375
Rice,2018,Kharif,Uttar Pradesh,5894983.0,15932429,792.8,956166242.6,2063244.05,162.20000000000002,0.35000000000000003,2.7027099145154447,2.6056
Rice,2018,Summer,Uttar Pradesh,29145.0,87266,792.8,4727319.0,10200.75,162.2,0.35,2.994201406759307,2.662631579
Rice,2018,Kharif,Uttarakhand,243666.0,574963,1373.0,39522625.2,85283.1,162.20000000000002,0.35000000000000003,2.3596357308775127,1.804615385
Rice,2018,Summer,Uttarakhand,15682.0,51570,1373.0,2543620.4,5488.7,162.2,0.35,3.288483611784211,3.283333333
Rice,2018,Autumn,West Bengal,230980.0,609496,2012.6,37464956.0,80843.0,162.2,0.35,2.6387392847865616,2.672380952
Rice,2018,Summer,West Bengal,1279500.0,4615344,2012.6,207534900.0,447825.0,162.2,0.35,3.6071465416178197,3.45952381
Rice,2018,Winter,West Bengal,4002092.0,11282409,2012.6,649139322.4,1400732.2,162.2,0.35,2.8191278461364706,2.744545455
Rice,2019,Kharif,Andhra Pradesh,1526425.0,5342033,899.2,262178758.0,564777.25,171.76,0.37,3.499702245442783,3.517692308
Rice,2019,Rabi,Andhra Pradesh,829557.0,3798058,899.2,142484710.3,306936.09,171.75999997589076,0.37000000000000005,4.578417155180415,3.873076923
Rice,2019,Kharif,Arunachal Pradesh,133500.0,244741,2433.3,22929960.0,49395.0,171.76,0.37,1.8332659176029962,1.7792
Rice,2019,Autumn,Assam,127223.0,193215,2084.7,21851822.48,47072.51,171.76,0.37,1.5187112393199342,1.464814815
Rice,2019,Summer,Assam,395518.0,1025571,2084.7,67934171.68,146341.66,171.76000000000002,0.37,2.5929818617610323,2.492307692
Rice,2019,Winter,Assam,1878208.0,3996018,2084.7,322601006.1,694936.96,171.76000001064847,0.37,2.1275694704739836,2.137037037
Rice,2019,Autumn,Bihar,443965.0,727611,1194.7,76255428.4,164267.05,171.76000000000002,0.37,1.6388927055060647,1.759583333
Rice,2019,Summer,Bihar,60399.0,128812,1194.7,10374132.24,22347.63,171.76,0.37,2.1326843159654962,2.142857143
Rice,2019,Winter,Bihar,2593026.0,6096095,1194.7,445378145.8,959419.62,171.760000015426,0.37,2.35095791557817,2.173157895
Rice,2019,Kharif,Chhattisgarh,4266022.0,8569367,1420.3,732731938.7,1578428.14,171.7599999953118,0.37,2.0087489000291137,1.936428571
Rice,2019,Kharif,Delhi,5848.0,17580,546.9,1004452.48,2163.76,171.76,0.37000000000000005,3.006155950752394,3.01
Rice,2019,Kharif,Goa,24411.0,60556,4489.5,4192833.36,9032.07,171.76,0.37,2.4806849371185122,2.475
Rice,2019,Rabi,Goa,10287.0,29819,4489.5,1766895.12,3806.19,171.76000000000002,0.37,2.8987071060561873,2.95
Rice,2019,Kharif,Gujarat,849599.0,1821136,1067.8,145927124.2,314351.63,171.75999995291895,0.37,2.143524180230909,1.948571429
Rice,2019,Summer,Gujarat,54751.0,161497,1067.8,9404031.76,20257.87,171.76,0.37,2.9496630198535185,2.848571429
Rice,2019,Kharif,Haryana,1558900.0,5194600,351.8,267756664.0,576793.0,171.76,0.37,3.332221438193598,3.048095238
Rice,2019,Kharif,Himachal Pradesh,72620.0,116879,1217.7,12473211.2,26869.4,171.76,0.37,1.6094602038006058,1.656363636
Rice,2019,Kharif,Jammu and Kashmir,280513.0,587099,1324.1,48180912.88,103789.81,171.76000000000002,0.37,2.0929475639275186,2.0755
Rice,2019,Kharif,Jharkhand,1357726.0,3612589,1137.8,233203017.8,502358.62,171.76000002946103,0.37,2.660764395761737,2.663333333
Rice,2019,Kharif,Karnataka,964087.0,3088937,1422.3,165591583.1,356712.19,171.75999997925499,0.37,3.2040023358887737,2.924
Rice,2019,Rabi,Karnataka,11266.0,31038,1422.3,1935048.16,4168.42,171.76,0.37,2.755015089650275,2.881428571
Rice,2019,Summer,Karnataka,272701.0,827998,1422.3,46839123.76,100899.37,171.76,0.37,3.0362851621372857,2.86862069
Rice,2019,Autumn,Kerala,55895.0,145076,3119.2,9600525.2,20681.15,171.76,0.37000000000000005,2.5955094373378658,1.949230769
Rice,2019,Summer,Kerala,61006.0,212586,3119.2,10478390.56,22572.22,171.76000000000002,0.37,3.4846736386584927,2.815714286
Rice,2019,Winter,Kerala,81279.0,247879,3119.2,13960481.04,30073.23,171.76,0.37,3.0497299425435846,2.503571429
Rice,2019,Kharif,Madhya Pradesh,3076000.0,7268659,1446.7,528333760.0,1138120.0,171.76,0.37,2.3630230819245774,1.858
Rice,2019,Summer,Madhya Pradesh,34311.0,94770,1446.7,5893257.36,12695.07,171.76000000000002,0.37,2.7620879601294046,0.8775
Rice,2019,Kharif,Maharashtra,1478093.0,2701810,1555.8,253877253.7,546894.41,171.76000001353094,0.37,1.8279025744658828,1.256296296
Rice,2019,Summer,Maharashtra,74896.0,195623,1555.8,12864136.96,27711.52,171.76000000000002,0.37,2.611928540910062,2.660833333
Rice,2019,Autumn,Meghalaya,33480.0,78074,3844.4,5750524.8,12387.6,171.76,0.37,2.3319593787335724,2.510909091
Rice,2019,Rabi,Meghalaya,13628.0,63081,3844.4,2340745.28,5042.36,171.76,0.37,4.628778984443792,2.57
Rice,2019,Winter,Meghalaya,63889.0,162321,3844.4,10973574.64,23638.93,171.76000000000002,0.37,2.540672103178951,2.36
Rice,2019,Autumn,Mizoram,18510.0,22904,2178.5,3179277.6,6848.7,171.76,0.37,1.2373851971907077,1.18875
Rice,2019,Kharif,Mizoram,16232.0,36357,2178.5,2788008.32,6005.84,171.76,0.37,2.239834894036471,2.2025
Rice,2019,Rabi,Mizoram,468.0,978,2178.5,80383.68,173.16,171.76,0.37,2.08974358974359,2.135
Rice,2019,Kharif,Nagaland,211280.0,528920,1593.0,36289452.8,78173.6,171.76,0.37000000000000005,2.503407800075729,2.459090909
Rice,2019,Rabi,Nagaland,5670.0,16050,1593.0,973879.2,2097.9,171.76,0.37,2.8306878306878307,2.83
Rice,2019,Autumn,Odisha,426080.0,769480,1593.9,73183500.8,157649.6,171.76,0.37,1.805951933909125,1.8825
Rice,2019,Summer,Odisha,292610.0,932910,1593.9,50258693.6,108265.7,171.76,0.37,3.188236902361505,2.796896552
Rice,2019,Winter,Odisha,3222020.0,8052660,1593.9,553414155.2,1192147.4,171.76000000000002,0.37,2.4992582293095635,2.564666667
Rice,2019,Kharif,Puducherry,4323.0,15171,1317.0,742518.48,1599.51,171.76,0.37,3.5093684941013183,3.216666667
Rice,2019,Rabi,Puducherry,9397.0,28114,1317.0,1614028.72,3476.89,171.76,0.37,2.9918058954985636,3.883333333
Rice,2019,Summer,Puducherry,4518.0,16060,1317.0,776011.68,1671.66,171.76000000000002,0.37,3.5546702080566623,3.55
Rice,2019,Kharif,Punjab,3142000.0,12675000,653.2,539669920.0,1162540.0,171.76,0.37,4.034054742202419,3.930909091
Rice,2019,Kharif,Sikkim,8685.0,16137,2740.0,1491735.6,3213.45,171.76000000000002,0.37,1.8580310880829016,1.8225
Rice,2019,Autumn,Tamil Nadu,206535.0,847692,910.1,35474451.6,76417.95,171.76000000000002,0.37,4.10435035224054,4.077241379
Rice,2019,Summer,Tamil Nadu,339990.0,1463054,910.1,58396682.4,125796.3,171.76,0.37,4.30322656548722,4.095
Rice,2019,Winter,Tamil Nadu,1360882.0,4954415,910.1,233745092.3,503526.34,171.75999998530366,0.37,3.6405911754288764,3.818387097
Rice,2019,Kharif,Telangana,1631151.0,5985349,1031.7,280166495.8,603525.87,171.76000002452255,0.37,3.669402158353212,3.575625
Rice,2019,Rabi,Telangana,1585062.0,5900447,1031.7,272250249.1,586472.94,171.7599999873822,0.36999999999999994,3.7225338819554064,3.610625
Rice,2019,Autumn,Tripura,34235.0,94357,2252.8,5880203.6,12666.95,171.76,0.37,2.7561559807214837,2.6425
Rice,2019,Kharif,Tripura,15228.0,16175,2252.8,2615561.28,5634.36,171.76,0.37,1.062188074599422,1.06875
Rice,2019,Summer,Tripura,70577.0,228104,2252.8,12122305.52,26113.49,171.76,0.37,3.2319877580514897,3.13
Rice,2019,Winter,Tripura,147295.0,471608,2252.8,25299389.2,54499.15,171.76,0.37,3.20179232153162,3.17375
Rice,2019,Kharif,Uttar Pradesh,5898690.0,16947998,814.5,1013158994.0,2182515.3,171.75999993218832,0.37,2.873179977249186,2.823466667
Rice,2019,Summer,Uttar Pradesh,25659.0,79891,814.5,4407189.84,9493.83,171.76,0.37,3.1135663899606376,2.968717949
Rice,2019,Kharif,Uttarakhand,240411.0,615514,1378.9,41292993.36,88952.07,171.76,0.37000000000000005,2.560257226166856,1.933846154
Rice,2019,Summer,Uttarakhand,17370.0,61915,1378.9,2983471.2,6426.9,171.76000000000002,0.37,3.5644789867587794,3.563333333
Rice,2019,Autumn,West Bengal,215126.0,514586,1733.4,36950041.76,79596.62,171.76,0.37,2.3920214200050203,2.434285714
Rice,2019,Summer,West Bengal,1271772.0,4616835,1733.4,218439558.7,470555.64,171.7599999842739,0.37,3.630237967182797,3.464285714
Rice,2019,Winter,West Bengal,4004077.0,11344600,1733.4,687740265.5,1481508.49,171.7599999950051,0.37,2.833262197505193,2.771363636
Rice,2020,Kharif,Uttarakhand,241936.0,669372,1313.947826,46841228.96,89516.32,193.61,0.37000000000000005,2.7667316976390453,2.093076923
Rice,2020,Summer,Uttarakhand,15315.0,55057,1313.947826,2965137.15,5666.55,193.60999999999999,0.37,3.5949722494286647,3.563333333
